Crisis,Crisis ID,Country,Indicator,Figure,Source and Date,Reliability,Reliability Score,Link,Justification,Helper,Date of entry,Type of entry
Complex crisis in Lebanon,LBN006,Lebanon,People exposed,5700000,"OCHA 06/06/2023; IOM 19/09/2024, UNHCR accessed on 22/09/2024 ; IOM 25/09/2024",Medium ,2,https://reliefweb.int/report/lebanon/escalating-needs-lebanon-2023-overview-enar; https://www.unhcr.org/lb/at-a-glance; https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-47-19-09-2024 ; https://reliefweb.int/report/lebanon/over-90000-people-displaced-latest-military-escalation-lebanon-iom-scales-its-response,"The total population is exposed to the complex crisis, which is driven by the socio-economic crisis since 2019, the Syrian refugees crisis, and the recent conflict that escalated between Hezbollah and Israel on 8 October 2023. Since at least 2019, mounting public debt, high fiscal deficit, and political instability have been driving the socio-economic crisis in the country, resulting in the devaluation of the Lebanese pound, increased unemployment and multidimensional poverty, business closures, inflation, limited access to foreign exchange and imports, and decreased foreign remittances. The Lebanese Government estimates that around 1.5 million Syrian refugees reside in Lebanon, besides around 489,200 Palestinian refugees and around 11,200 refugees of other nationalities. With the Lebanese population of 5.3 million, these figures make Lebanon the country with the biggest refugee-to-resident population ratio.  As of 25 September 2024, since 8 October 2023, the escalation of tensions between Hezbollah and Israel has displaced 202,006 people within the country, disrupting their livelihoods and increasing their needs for shelter, food, and cash assistance.",LBN006People exposed,2024-09-25,Humanitarian development
Complex crisis in Lebanon,LBN006,Lebanon,People affected,5700000,"OCHA 06/06/2023; IOM 19/09/2024, UNHCR accessed on 22/09/2024 ; IOM 25/09/2024",Medium ,2,https://reliefweb.int/report/lebanon/escalating-needs-lebanon-2023-overview-enar; https://www.unhcr.org/lb/at-a-glance; https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-47-19-09-2024 ; https://reliefweb.int/report/lebanon/over-90000-people-displaced-latest-military-escalation-lebanon-iom-scales-its-response,"The total population is affected by the complex crisis, which is driven by the socio-economic crisis since 2019, the Syrian refugees crisis, and the recent conflict that escalated between Hezbollah and Israel on 8 October 2023. Since at least 2019, mounting public debt, high fiscal deficit, and political instability have been driving the socio-economic crisis in the country, resulting in the devaluation of the Lebanese pound, increased unemployment and multidimensional poverty, business closures, inflation, limited access to foreign exchange and imports, and decreased foreign remittances. The Lebanese Government estimates that around 1.5 million Syrian refugees reside in Lebanon, besides around 489,200 Palestinian refugees and around 11,600 refugees of other nationalities. With the Lebanese population of 5.3 million, these figures make Lebanon the country with the biggest refugee-to-resident population ratio. Between 8 October 2023 and 25 September 2024, the escalation of tensions between Hezbollah and Israel has displaced 202,006 people within the country, disrupting their livelihoods and increasing their needs for shelter, food, and cash assistance.",LBN006People affected,2024-09-25,Humanitarian development
Complex crisis in Lebanon,LBN006,Lebanon,People displaced,202000,IOM 19/09/2024 ; IOM 25/09/2024,High,1,https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-47-19-09-2024 ; https://reliefweb.int/report/lebanon/over-90000-people-displaced-latest-military-escalation-lebanon-iom-scales-its-response,"The figure is the number of people displaced within Lebanon due to the escalation of conflict between Hezbollah and Israel since 8 October 2023. The number of people displaced is 202,006 people as at 25 September 2024.",LBN006People displaced,2024-09-25,Humanitarian development
Complex crisis in Lebanon,LBN006,Lebanon,Injuries reported,3112,OCHA 20/09/2024,High,1,https://www.unocha.org/publications/report/lebanon/lebanon-glance-escalation-hostilities-south-lebanon-20-september-2024-enar,About 3112 people are injured between 8 October 2023 and 20 September 2024 due to the hostilities in south Lebanon.,LBN006Injuries reported,2024-09-25,Humanitarian development
Complex crisis in Lebanon,LBN006,Lebanon,Fatalities reported,381,ACLED accessed 22/09/2024,Medium ,2,https://acleddata.com/explorer/,"The figure represents the number of fatalities across Lebanon in the period between 1 March and 1 September 2024. This includes fatalities due to the conflict between Hezbollah and Israel, as it shows an indication of the severity of the conflict and its overall impact on the overall situation in Lebanon, in terms of access to services and social tensions. ",LBN006Fatalities reported,2024-09-25,Humanitarian development
Complex crisis in Lebanon,LBN006,Lebanon,Fatalities in all crises,381,ACLED accessed 22/09/2024,Medium ,2,https://acleddata.com/explorer/,"The figure represents the number of fatalities across Lebanon in the period between 1 March and 1 September 2024. This includes fatalities due to the conflict between Hezbollah and Israel, as it shows an indication of the severity of the conflict and its overall impact on the overall situation in Lebanon, in terms of access to services and social tensions. ",LBN006Fatalities in all crises,2024-09-25,Humanitarian development
Complex crisis in Lebanon,LBN006,Lebanon,Buildings damaged,20000,OCHA 10/09/2024,High,1,https://www.unocha.org/publications/report/lebanon/lebanon-flash-update-26-escalation-hostilities-south-lebanon-06-september-2024,"20,000 buildings have been severely damaged due to the conflict in the south.",LBN006Buildings damaged,2024-09-25,Humanitarian development
Complex crisis in Lebanon,LBN006,Lebanon,Buildings destroyed,4000,OCHA 20/09/2024,High,1,https://www.unocha.org/publications/report/lebanon/lebanon-glance-escalation-hostilities-south-lebanon-20-september-2024-enar,"4,000 buildings have been destroyed due to the conflict in the south.",LBN006Buildings destroyed,2024-09-25,Humanitarian development
Complex crisis in Lebanon,LBN006,Lebanon,Economic Losses,x,OCHA 20/09/2024,High,1,https://www.unocha.org/publications/report/lebanon/lebanon-glance-escalation-hostilities-south-lebanon-20-september-2024-enar,"Financial losses are not available as a figure, but between 8 October 2023 and 20 September 2024, more than 1,842 hectares of agricultural land were damaged as a result of the conflict in the south. 72% of farmers reported loss of income. ",LBN006Economic Losses,2024-09-25,Humanitarian development
Complex crisis in Lebanon,LBN006,Lebanon,People in Need,3900000,IOM 19/09/2024; OCHA 27/08/2024 ; IPC 30/05/2024 ; OCHA 06/06/2023;  IOM 25/09/2024,Medium ,2,https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-47-19-09-2024; https://www.unocha.org/publications/report/lebanon/lebanon-flash-update-25-escalation-hostilities-south-lebanon-23-august-2024; https://reliefweb.int/report/lebanon/lebanon-acute-food-insecurity-projection-update-april-september-2024-continued-conflict-and-further-cuts-humanitarian-food-assistance-drive-acute-food-insecurity ; https://reliefweb.int/report/lebanon/escalating-needs-lebanon-2023-overview-enar; https://reliefweb.int/report/lebanon/over-90000-people-displaced-latest-military-escalation-lebanon-iom-scales-its-response,"The figure represents the number of PIN in Lebanon, including  Lebanese and other vulnerable population groups such as the Syrian and Palestinian refugees. The figure is according to OCHA's 2023 Overview, as it seems the most indicative number for the PiN after reviewing many other sources such as the IPC analysis and the World Bank reports. The breakdown of the severity by area provided by OCHA is not used for this crisis, as it does not reflect the impact of the conflict crisis that has taken place in southern Lebanon. Only the overall PiN figure is considered. Though the IPC analysis provides a good breakdown of the food security needs in the projected period of April – September 2024, ACAPS decided not to include it in the severity index breakdown as it is not indicative of the people's most reported needs according to OCHA which are social stability, health, and energy. If we were to use the IPC analysis, the number of people in need would be only 1.14 million, which is the number of people facing IPC Phase 3 and above. Additionally, the IPC analysis suggests an improvement in the food security situation between April–September in 2024, compared to the same period in 2023. This does not reflect the overall situation in the country. OCHA projects that the overall humanitarian situation is not expected to improve in Lebanon until after 2025. As for the World Bank report published in May 2024, it captures poverty rates until only 2022, where 44% of the population (2.4 million) have fallen under the poverty line. This figure is not considered to be the PiN as it is outdated.  ",LBN006People in Need,2024-09-25,Humanitarian development
Complex crisis in Lebanon,LBN006,Lebanon,Minimal humanitarian conditions - Level 1,0,"OCHA 06/06/2023; IOM 19/09/2024, UNHCR accessed on 22/09/2024 ; IOM 25/09/2024",Medium ,2,https://reliefweb.int/report/lebanon/escalating-needs-lebanon-2023-overview-enar; https://www.unhcr.org/lb/at-a-glance; https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-47-19-09-2024 ; https://reliefweb.int/report/lebanon/over-90000-people-displaced-latest-military-escalation-lebanon-iom-scales-its-response,"According to the INFORM Severity Index methodology, Level 1 = People exposed – People affected. Both are considered the total population. Since at least 2019, mounting public debt, high fiscal deficit, and political instability have been driving the socioeconomic crisis in the country, resulting in the devaluation of the Lebanese pound, increased unemployment and multidimensional poverty, business closures, inflation, limited access to foreign exchange and imports, and decreased foreign remittances. The Lebanese Government estimates that around 1.5 million Syrian refugees reside in Lebanon, besides around 489,200 Palestinian refugees and around 11,200 refugees of other nationalities. With the Lebanese population of 5.3 million, these figures make Lebanon the country with the biggest refugee-to-resident population ratio. As of  25 September 2024, since 8 October 2023, the escalation of tensions between Hezbollah and Israel has displaced 202,006 people within the country, disrupting their livelihoods and increasing their needs for shelter, food, and cash assistance.",LBN006Minimal humanitarian conditions - Level 1,2024-09-25,Humanitarian development
Complex crisis in Lebanon,LBN006,Lebanon,Stressed humanitarian conditions - Level 2,1800000,"OCHA 06/06/2023; IOM 19/09/2024, UNHCR accessed on 22/09/2024; IPC 30/5/2024; OCHA 27/08/2024; IOM 25/09/2024",Medium ,2,https://reliefweb.int/report/lebanon/escalating-needs-lebanon-2023-overview-enar; https://www.unhcr.org/lb/at-a-glance; https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-47-19-09-2024; https://reliefweb.int/report/lebanon/lebanon-acute-food-insecurity-projection-update-april-september-2024-continued-conflict-and-further-cuts-humanitarian-food-assistance-drive-acute-food-insecurity; https://www.unocha.org/publications/report/lebanon/lebanon-flash-update-25-escalation-hostilities-south-lebanon-23-august-2024; https://reliefweb.int/report/lebanon/over-90000-people-displaced-latest-military-escalation-lebanon-iom-scales-its-response,"According to the INFORM Severity Index methodology, Level 2 = People affected – PiN. The people affected are considered to be the total population, and the PiN is provided by OCHA, and it represents the number of people in need of humanitarian assistance in Lebanon from all population groups including the Syrian refugees.",LBN006Stressed humanitarian conditions - Level 2,2024-09-25,Humanitarian development
Complex crisis in Lebanon,LBN006,Lebanon,Moderate humanitarian conditions - Level 3,3427000,IOM 19/09/2024; OCHA 27/08/2024 ; IPC 30/05/2024 ; OCHA 06/06/2023;  IOM 25/09/2024,Medium ,2,https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-47-19-09-2024; https://www.unocha.org/publications/report/lebanon/lebanon-flash-update-25-escalation-hostilities-south-lebanon-23-august-2024; https://reliefweb.int/report/lebanon/lebanon-acute-food-insecurity-projection-update-april-september-2024-continued-conflict-and-further-cuts-humanitarian-food-assistance-drive-acute-food-insecurity ; https://reliefweb.int/report/lebanon/escalating-needs-lebanon-2023-overview-enar; https://reliefweb.int/report/lebanon/over-90000-people-displaced-latest-military-escalation-lebanon-iom-scales-its-response,"All the PiN figure is considered to be in Level 3, but it excludes the number of people who have been displaced 202006 people as at 25 September 2024) due to the escalation of clashes between Hezbollah and Israel and the people who remained in the southern areas (estimated at 150,000 people) as they struggle to access services including health and education because of insecurity and restricted movement. It also does not include the Lebanese Residents, Syrian Refugees, Palestine Refugees in Lebanon, and Palestine Refugees from Syria who are facing Emergency and Catastrophic food insecurity levels (IPC Phase 4 and 5) in the projected period of April - September 2024. About 85,000 people are facing Emergency levels. ",LBN006Moderate humanitarian conditions - Level 3,2024-09-25,Humanitarian development
Complex crisis in Lebanon,LBN006,Lebanon,Severe humanitarian conditions - Level 4,473000,IOM 19/09/2024; OCHA 27/08/2024 ; IPC 30/05/2024 ; OCHA 06/06/2023;  IOM 25/09/2024,Medium ,2,https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-47-19-09-2024; https://www.unocha.org/publications/report/lebanon/lebanon-flash-update-25-escalation-hostilities-south-lebanon-23-august-2024; https://reliefweb.int/report/lebanon/lebanon-acute-food-insecurity-projection-update-april-september-2024-continued-conflict-and-further-cuts-humanitarian-food-assistance-drive-acute-food-insecurity ; https://reliefweb.int/report/lebanon/escalating-needs-lebanon-2023-overview-enar; https://reliefweb.int/report/lebanon/over-90000-people-displaced-latest-military-escalation-lebanon-iom-scales-its-response,"The number of people displaced due to the escalation of clashes in Lebanon between Hezbollah and Israel (202006 people as at 25 September 2024), in addition to the people who remained in the southern areas (estimated at 150,000 people) as they struggle to access services including health and education because of insecurity and restricted movement. The figure also includes the Lebanese Residents, Syrian Refugees, Palestine Refugees in Lebanon, and Palestine Refugees from Syria who are facing Emergency and Catastrophic food insecurity levels (IPC Phase 4 and 5) in the projected period of April - September 2024. About 85,000 people are facing Emergency levels and no one is facing Catastrophic levels. ",LBN006Severe humanitarian conditions - Level 4,2024-09-25,Humanitarian development
