Crisis,Crisis ID,Country,Indicator,Figure,Source and Date,Reliability,Reliability Score,Link,Justification,Helper,Date of entry,Type of entry
Turkiye / Syria earthquake,REG015,"Türkiye,Syria",People facing limited access constraints,x,X,Low,3,X,There is no available information. + There is no available information.,REG015People facing limited access constraints,2023-06-28,Humanitarian development
Turkiye / Syria earthquake,REG015,"Türkiye,Syria",People facing restricted access constraints,x,X,Low,3,X,There is no available information. + There is no available information.,REG015People facing restricted access constraints,2023-06-28,Humanitarian development
Turkiye / Syria earthquake,REG015,"Türkiye,Syria",Illness cases reported,x,X,Low,3,X,There is no available information. + There is no available information.,REG015Illness cases reported,2023-06-28,Humanitarian development
Turkiye / Syria earthquake,REG015,"Türkiye,Syria",Buildings damaged,308000,OCHA 18/05/2023 +UNFPA 03/03/2023,Low,3,https://reliefweb.int/report/turkiye/turkiye-earthquake-2023-humanitarian-response-overview-17-may-2023; https://reliefweb.int/report/syrian-arab-republic/unfpa-whole-syria-situation-report-5-turkiye-syria-earthquake-3-mars-2023,"Estimate of totally damaged buildings  + Number of damaged buildings s as a result of Turkiye / Syria earthquake in Aleppo, Lattaki, Hama, Tartous, Idelb, and Ar-Raqqa by the government of Syria and White Helmets. The figures might not be accurate and up to date and has very low reliability.",REG015Buildings damaged,2023-06-28,Humanitarian development
Turkiye / Syria earthquake,REG015,"Türkiye,Syria",Buildings destroyed,10600,X +Ocha 14/4/2023,Low,3,x; https://reliefweb.int/report/syrian-arab-republic/unfpa-whole-syria-situation-report-5-turkiye-syria-earthquake-3-mars-2023,There is no available information. + There is no available information.,REG015Buildings destroyed,2023-06-28,Humanitarian development
Turkiye / Syria earthquake,REG015,"Türkiye,Syria",Buildings in affected area,x,X,Low,3,X,There is no available information. + There is no available information.,REG015Buildings in affected area,2023-06-28,Humanitarian development
Turkiye / Syria earthquake,REG015,"Türkiye,Syria",Economic Losses,x,X,Low,3,X,There is no available information. + There is no available information.,REG015Economic Losses,2023-06-28,Humanitarian development
Eastern Mediterranean Route ,REG006,"Türkiye,Greece",Total population,95525223,World Bank 2020; ELSTAT accessed on 21/06/2023,Medium ,2,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=TR; https://www.statistics.gr/en/greece-in-figures,"Estimation based on the provinces that are the most important entry/exit points for migrants and refugees, according to IOM. Provinces included:  Ağrı, Aydın, Balıkesir, Çanakkale, Edirne, Hakkari, Hatay, İzmir, Kilis, Kırklareli, Muğla, Şanlıurfa, Şırnak, Van; Total population according to  2021 population census",REG006Total population,2023-06-28,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Total population,279202774,See the individual crises ,Medium ,2,See the individual crises ,Sum of the population of the individual crises. ,REG004Total population,2023-06-28,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Landmass affected,566255,See the individual crises ,Medium ,2,See the individual crises ,Sum of the affected areas in the individual crises ,REG004Landmass affected,2023-06-28,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",People exposed,96539716,See the individual crises ,Medium ,2,See the individual crises ,Sum of the people living in the affected areas in the individual crises ,REG004People exposed,2023-06-28,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",People affected,34477581,See the individual crises ,Medium ,2,See the individual crises ,Sum of the people affected in the individual crises ,REG004People affected,2023-06-28,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",People displaced,24719704,See the individual crises ,Low,3,See the individual crises ,"The number of people displaced by the Syrian conflict, including IDPs registered in Syria, and Syrians who have left Syria including to countries in the region and to Europe and North Africa. 
",REG004People displaced,2023-06-28,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Fatalities reported,2554,See the individual crises ,Low,3,See the individual crises ,The civilian deaths recorded in Syria caused by the conflict in the last six months,REG004Fatalities reported,2023-06-28,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Fatalities in all crises,63137,See the individual crises ,Low,3,See the individual crises ,The civilian deaths recorded in all crisis in all countries part of the Syria regional in the last six months,REG004Fatalities in all crises,2023-06-28,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",People in Need,20547215,See the individual crises ,Medium ,2,See the individual crises ,"The sum of the PIN figures in Syria, Lebanon, Jordan, Iraq, Turkey, Egypt ",REG004People in Need,2023-06-28,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Minimal humanitarian conditions - Level 1,62062135,See the individual crises ,Medium ,2,See the individual crises ,Sum of the individual crises ,REG004Minimal humanitarian conditions - Level 1,2023-06-28,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Stressed humanitarian conditions - Level 2,13930366,See the individual crises ,Medium ,2,See the individual crises ,Sum of the individual crises ,REG004Stressed humanitarian conditions - Level 2,2023-06-28,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Moderate humanitarian conditions - Level 3,14166631,See the individual crises ,Medium ,2,See the individual crises ,Sum of the individual crises ,REG004Moderate humanitarian conditions - Level 3,2023-06-28,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Severe humanitarian conditions - Level 4,6253768,See the individual crises ,Medium ,2,See the individual crises ,Sum of the individual crises ,REG004Severe humanitarian conditions - Level 4,2023-06-28,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Extreme humanitarian conditions - Level 5,126815,See the individual crises ,Medium ,2,See the individual crises ,Sum of the individual crises ,REG004Extreme humanitarian conditions - Level 5,2023-06-28,Humanitarian development
Multiple crisis in Mexico,MEX001,Mexico,Minimal humanitarian conditions - Level 1,117806286,World Bank 31/12/2021; Instituto para la Economía y la Paz (IEP) 01/01/2021; Internal Displacement Monitoring Centre (IMDC) 31/12/2021; UNHCR 31/12/2021,Low,3,https://www.internal-displacement.org/sites/default/files/publications/documents/grid2021_idmc.pdf,People exposed - people affected,MEX001Minimal humanitarian conditions - Level 1,2023-06-29,Humanitarian development
Socioeconomic crisis in Nicaragua,NIC001,Nicaragua,People affected,250000,UNHCR 07/03/2023,Medium ,2,https://reliefweb.int/report/nicaragua/crisis-prompts-record-emigration-nicaragua-surpassing-cold-war-era,The number of Nicaraguan refugees and asylum seekers according to UNHCR.,NIC001People affected,2023-06-29,Humanitarian development
Socioeconomic crisis in Nicaragua,NIC001,Nicaragua,People displaced,250000,UNHCR 07/03/2023,Medium ,2,https://reliefweb.int/report/nicaragua/crisis-prompts-record-emigration-nicaragua-surpassing-cold-war-era,The number of Nicaraguan refugees and asylum seekers according to UNHCR.,NIC001People displaced,2023-06-29,Humanitarian development
Socioeconomic crisis in Nicaragua,NIC001,Nicaragua,Minimal humanitarian conditions - Level 1,5950803,UNHCR 07/03/2023,Medium ,2,https://reliefweb.int/report/nicaragua/crisis-prompts-record-emigration-nicaragua-surpassing-cold-war-era,People exposed - people affected,NIC001Minimal humanitarian conditions - Level 1,2023-06-29,Humanitarian development
Socioeconomic crisis in Nicaragua,NIC001,Nicaragua,Stressed humanitarian conditions - Level 2,250000,UNHCR 07/03/2023,Medium ,2,https://reliefweb.int/report/nicaragua/crisis-prompts-record-emigration-nicaragua-surpassing-cold-war-era,People affected - People in need,NIC001Stressed humanitarian conditions - Level 2,2023-06-29,Humanitarian development
Complex crisis in Honduras,HND001,Honduras,People exposed,9600000,OCHA 25/01/2023,Medium ,2,https://reliefweb.int/report/honduras/honduras-panorama-de-necesidades-humanitarias-2023-noviembre-2022,Total population of the country is exposed to the crisis ,HND001People exposed,2023-06-29,Change in the data/methodology
Complex crisis in Honduras,HND001,Honduras,People in Need,3200000,OCHA 25/01/2023,Medium ,2,https://reliefweb.int/report/honduras/honduras-panorama-de-necesidades-humanitarias-2023-noviembre-2022,"People in needs using the lastest 2023 HNO which is the sum up of the five severity levels. Based on the HNO, minimum (0% of PiN), stress (5% of PiN), severe (46% of PiN), extreme (49% of PiN), and catastrophic (0% of PiN).",HND001People in Need,2023-06-29,Change in the data/methodology
Complex crisis in Honduras,HND001,Honduras,Moderate humanitarian conditions - Level 3,1632000,OCHA 25/01/2023,Medium ,2,https://reliefweb.int/report/honduras/honduras-panorama-de-necesidades-humanitarias-2023-noviembre-2022,"People in needs using the lastest 2023 HNO which is 3.2 million people.  The 2023 HNO five severity levels is minimum (0% of PiN), stress (5% of PiN), severe (46% of PiN), extreme (49% of PiN), and catastrophic (0% of PiN).  ACAPS considers Moderate humanitarian conditions - Level 3 = minimum (0% of PiN) + stress (5% of PiN) + severe (46% of PiN)",HND001Moderate humanitarian conditions - Level 3,2023-06-29,Change in the data/methodology
Complex crisis in Honduras,HND001,Honduras,Severe humanitarian conditions - Level 4,1568000,OCHA 25/01/2023,Medium ,2,https://reliefweb.int/report/honduras/honduras-panorama-de-necesidades-humanitarias-2023-noviembre-2022,"People in needs using the lastest 2023 HNO which is 3.2 million people. 
The 2023 HNO five severity levels is minimum (0% of PiN), stress (5% of PiN), severe (46% of PiN), extreme (49% of PiN), and catastrophic (0% of PiN).

ACAPS considers Severe humanitarian conditions - Level 4 = extreme (49% of PiN)",HND001Severe humanitarian conditions - Level 4,2023-06-29,Change in the data/methodology
Complex crisis in Honduras,HND001,Honduras,Extreme humanitarian conditions - Level 5,0,OCHA 25/01/2023,Medium ,2,https://reliefweb.int/report/honduras/honduras-panorama-de-necesidades-humanitarias-2023-noviembre-2022,"People in needs using the lastest 2023 HNO which is 3.2 million people. 
The 2023 HNO five severity levels is minimum (0% of PiN), stress (5% of PiN), severe (46% of PiN), extreme (49% of PiN), and catastrophic (0% of PiN).

ACAPS considers Extreme humanitarian conditions - Level 5 = catastrophic (0% of PiN).",HND001Extreme humanitarian conditions - Level 5,2023-06-29,Change in the data/methodology
Complex crisis in Guatemala,GTM001,Guatemala,People exposed,17300000,OCHA 26/01/2023,Medium ,2,https://reliefweb.int/report/guatemala/guatemala-panorama-de-necesidades-humanitarias-2023-diciembre-2022,All the population of the country is considered exposed to the crisis. ,GTM001People exposed,2023-06-29,Change in the data/methodology
Complex crisis in Guatemala,GTM001,Guatemala,People affected,5000000,OCHA 26/01/2023,Medium ,2,https://reliefweb.int/report/guatemala/guatemala-panorama-de-necesidades-humanitarias-2023-diciembre-2022,People in needs are only considered affected using the lastest 2023 HNO figures. ,GTM001People affected,2023-06-29,
Complex crisis in Guatemala,GTM001,Guatemala,People in Need,5000000,OCHA 26/01/2023,Medium ,2,https://reliefweb.int/report/guatemala/guatemala-panorama-de-necesidades-humanitarias-2023-diciembre-2022,"People in needs using the lastest 2023 HNO which is the sum up of the five severity levels. Based on the HNO, minimum (0% of PiN), stress (21% of PiN), severe (70% of PiN), extreme (9% of PiN), and catastrophic (0% of PiN).",GTM001People in Need,2023-06-29,Change in the data/methodology
Complex crisis in Guatemala,GTM001,Guatemala,Minimal humanitarian conditions - Level 1,12300000,OCHA 26/01/2023,Medium ,2,https://reliefweb.int/report/guatemala/guatemala-panorama-de-necesidades-humanitarias-2023-diciembre-2022,Minimum = People exposed - people affected ,GTM001Minimal humanitarian conditions - Level 1,2023-06-29,Change in the data/methodology
Complex crisis in Guatemala,GTM001,Guatemala,Stressed humanitarian conditions - Level 2,0,OCHA 26/01/2023,Medium ,2,https://reliefweb.int/report/guatemala/guatemala-panorama-de-necesidades-humanitarias-2023-diciembre-2022,"Stressed = people affected - people in need. As affected people is equal to people in needs. This level is 0.
",GTM001Stressed humanitarian conditions - Level 2,2023-06-29,Change in the data/methodology
Complex crisis in Guatemala,GTM001,Guatemala,Moderate humanitarian conditions - Level 3,4550000,OCHA 26/01/2023,Medium ,2,https://reliefweb.int/report/guatemala/guatemala-panorama-de-necesidades-humanitarias-2023-diciembre-2022,"People in needs using the lastest 2023 HNO which is 3.2 million people. 
The 2023 HNO five severity levels is minimum (0% of PiN), stress (21% of PiN), severe (70% of PiN), extreme (9% of PiN), and catastrophic (0% of PiN).

ACAPS considers Moderate humanitarian conditions - Level 3 = minimum (0% of PiN) + stress (21% of PiN) + severe (70% of PiN)",GTM001Moderate humanitarian conditions - Level 3,2023-06-29,Change in the data/methodology
