id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_start_date,event_end_date,category,subcategory,type,subtype,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
153366.0,Ukraine,UKR,49.709961,37.621769,"[49.709961, 37.621769]",Triangulation,Conflict,total,3,2024-07-01 00:00:00,2024-07-01 00:00:00,2024-07-01 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/mynuloi-doby-rosiiany-vbyly-tsyvilnoho-cholovika-i-poranyly-desiat-liudei-slidchi-zadokumentuvaly-naslidky-voiennykh-zlochyniv,"Kupiansk, Куп’янська міська рада, Kharkiv Oblast, Ukraine","49.709961, 37.621769",County/City/town/Village/Woreda (ADM3),Origin,Unknown,2024-07-04T14:20:27.245065Z,"Ukraine: 3 displacements (destroyed housing), 01 July - 01 July. According to the National Police of Ukraine, a house was destroyed in Kupiansk on June 30 due to military operations.",https://www.npu.gov.ua/news/mynuloi-doby-rosiiany-vbyly-tsyvilnoho-cholovika-i-poranyly-desiat-liudei-slidchi-zadokumentuvaly-naslidky-voiennykh-zlochyniv,Conflict
153360.0,Ukraine,UKR,50.402088,30.614679,"[50.402088, 30.614679]",Recommended figure,Conflict,total,10,2024-06-30 00:00:00,2024-06-30 00:00:00,2024-06-30 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,State Emergency Service of Ukraine (SESU),https://t.me/dsns_telegram/29724,"Kyiv, Ukraine","50.402088, 30.614679",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-07-04T13:36:36.984364Z,"Ukraine: 10 displacements (evacuated), 30 June - 30 June. According to the State Emergency Service of Ukraine (SESU), 10 people were evacuated in Kyiv on June 30 due to military operations.",https://t.me/dsns_telegram/29724,Conflict
153105.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,313,2024-06-30 00:00:00,2024-06-30 00:00:00,2024-06-30 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/visim-zahyblykh-i-14-poranenykh-zhyteliv-donechchyny-za-dobu-politsiia-dokumentuie-voienni-zlochyny-rf,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-07-02T14:52:17.662246Z,"Ukraine: 313 displacements (evacuated), 30 June - 30 June. According to the National Police of Ukraine, 313 people have been evacuated in Donetsk Oblast on 30 June due to military operations.",https://www.npu.gov.ua/news/visim-zahyblykh-i-14-poranenykh-zhyteliv-donechchyny-za-dobu-politsiia-dokumentuie-voienni-zlochyny-rf,Conflict
153362.0,Ukraine,UKR,46.678699,33.35677,"[46.678699, 33.35677]",Recommended figure,Conflict,total,3,2024-06-29 00:00:00,2024-06-29 00:00:00,2024-06-29 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/na-khersonshchyni-cherez-rosiisku-ahresiiu-zahynuly-troie-ta-postrazhdaly-deviatero-liudei-znyshcheno-vrozhai-pshenytsi-politsiia-fiksuie-naslidky,"Kherson Oblast, Ukraine","46.678699, 33.35677",State/Region/Province (ADM1),Origin,Unknown,2024-07-04T13:47:25.605696Z,"Ukraine: 3 displacements (destroyed housing), 29 June - 29 June. According to the National Police of Ukraine, a house was destroyed in Novooleksandrivka (Kherson Oblast) on June 29 due to military operations.",https://www.npu.gov.ua/news/na-khersonshchyni-cherez-rosiisku-ahresiiu-zahynuly-troie-ta-postrazhdaly-deviatero-liudei-znyshcheno-vrozhai-pshenytsi-politsiia-fiksuie-naslidky,Conflict
153104.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,453,2024-06-29 00:00:00,2024-06-29 00:00:00,2024-06-29 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/cherez-rosiisku-ahresiiu-na-donechchyni-za-dobu-zahynuly-chotyry-liudyny-ta-shist-zaznaly-poranen-zokrema-dytyna,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-07-02T14:51:16.535891Z,"Ukraine: 453 displacements (evacuated), 29 June - 29 June. According to the National Police of Ukraine, 453 people have been evacuated in Donetsk Oblast on 29 June due to military operations.",https://www.npu.gov.ua/news/cherez-rosiisku-ahresiiu-na-donechchyni-za-dobu-zahynuly-chotyry-liudyny-ta-shist-zaznaly-poranen-zokrema-dytyna,Conflict
153099.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,239,2024-06-28 00:00:00,2024-06-28 00:00:00,2024-06-28 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/piat-zahyblykh-i-20-poranenykh-zhyteliv-donechchyny-zokrema-dvoie-ditei-politsiia-zadokumentuvala-naslidky-rosiiskoi-ahresii,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-07-02T14:49:28.243224Z,"Ukraine: 239 displacements (evacuated), 28 June - 28 June. According to the National Police of Ukraine, 239 people have been evacuated in Donetsk Oblast on 28 June due to military operations.",https://www.npu.gov.ua/news/piat-zahyblykh-i-20-poranenykh-zhyteliv-donechchyny-zokrema-dvoie-ditei-politsiia-zadokumentuvala-naslidky-rosiiskoi-ahresii,Conflict
153361.0,Ukraine,UKR,46.678699,33.35677,"[46.678699, 33.35677]",Recommended figure,Conflict,more than or equal to,13,2024-06-28 00:00:00,2024-06-28 00:00:00,2024-06-28 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,State Emergency Service of Ukraine (SESU),https://t.me/dsns_telegram/29591,"Kherson Oblast, Ukraine","46.678699, 33.35677",State/Region/Province (ADM1),Origin,Unknown,2024-07-04T13:41:45.180486Z,"Ukraine: 13 displacements (destroyed housing), 28 June - 28 June. According to the State Emergency Service of Ukraine (SESU), 5 homes were destroyed were destroyed in Kherson on June 28 due to military operations.",https://t.me/dsns_telegram/29591,Conflict
153098.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,230,2024-06-27 00:00:00,2024-06-27 00:00:00,2024-06-27 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/okupanty-obstrilialy-10-naselenykh-punktiv-donechchyny-odna-liudyna-zahynula-14-poraneno,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-07-02T14:47:57.850507Z,"Ukraine: 230 displacements (evacuated), 27 June - 27 June. According to the National Police of Ukraine, 230 people have been evacuated in Donetsk Oblast on 27 June due to military operations.",https://www.npu.gov.ua/news/okupanty-obstrilialy-10-naselenykh-punktiv-donechchyny-odna-liudyna-zahynula-14-poraneno,Conflict
152579.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,249,2024-06-26 00:00:00,2024-06-26 00:00:00,2024-06-26 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/odna-liudyna-zahynula-ta-11-otrymaly-poranennia-politsiia-donechchyny-dokumentuie-naslidky-rosiiskykh-udariv,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-06-26T11:30:50.427252Z,"Ukraine: 249 displacements (evacuated), 26 June - 26 June. According to the National Police of Ukraine, 249 people have been evacuated in Donetsk Oblast on 26 June due to military operations.",https://www.npu.gov.ua/news/odna-liudyna-zahynula-ta-11-otrymaly-poranennia-politsiia-donechchyny-dokumentuie-naslidky-rosiiskykh-udariv,Conflict
152578.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,167,2024-06-25 00:00:00,2024-06-25 00:00:00,2024-06-25 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/rosiiski-viiska-vbyly-simokh-zhyteliv-donechchyny-shche-49-zaznaly-poranen-sered-nykh-piatero-ditei,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-06-26T11:29:38.170568Z,"Ukraine: 167 displacements (evacuated), 25 June - 25 June. According to the National Police of Ukraine, 167 people have been evacuated in Donetsk Oblast on 25 June due to military operations.",https://www.npu.gov.ua/news/rosiiski-viiska-vbyly-simokh-zhyteliv-donechchyny-shche-49-zaznaly-poranen-sered-nykh-piatero-ditei,Conflict
152584.0,Ukraine,UKR,46.7830295,33.156706,"[46.7830295, 33.156706]",Triangulation,Conflict,total,8,2024-06-25 00:00:00,2024-06-25 00:00:00,2024-06-25 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/politsiia-fiksuie-naslidky-udariv-rosiiskykh-viisk-po-zhytlovomu-sektoru-ta-navchalnykh-zakladakh-khersonshchyny-dvoie-liudei-poraneno,"Tiahynka, Beryslav Raion, Kherson Oblast, Ukraine; Миколаївка, Beryslav Raion, Kherson Oblast, Ukraine","46.776348, 33.059231; 46.789711, 33.254181",County/City/town/Village/Woreda (ADM3); County/City/town/Village/Woreda (ADM3),Origin; Origin,Unknown,2024-06-26T11:47:25.653869Z,"Ukraine: 8 displacements (destroyed housing), 25 June - 25 June. According to the National Police of Ukraine, 3 houses were destroyed in Mylivska (Миколаївка) and Tiahynka in Kherson Oblast on June 25 due to military operations.",https://www.npu.gov.ua/news/politsiia-fiksuie-naslidky-udariv-rosiiskykh-viisk-po-zhytlovomu-sektoru-ta-navchalnykh-zakladakh-khersonshchyny-dvoie-liudei-poraneno,Conflict
152583.0,Ukraine,UKR,47.14571,35.73764,"[47.14571, 35.73764]",Recommended figure,Conflict,more than or equal to,5,2024-06-25 00:00:00,2024-06-25 00:00:00,2024-06-25 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/na-zaporizhzhi-politseiski-zadokumentuvaly-naslidky-328-udariv-rf-po-myrnykh-naselenykh-punktakh,"Zaporizhia Oblast, Ukraine","47.14571, 35.73764",State/Region/Province (ADM1),Origin,Unknown,2024-06-26T11:43:00.250220Z,"Ukraine: 5 displacements (destroyed housing), 25 June - 25 June. According to the National Police of Ukraine, homes were destroyed in Zaporizhia Oblast on June 25 due to military operations.",https://www.npu.gov.ua/news/na-zaporizhzhi-politseiski-zadokumentuvaly-naslidky-328-udariv-rf-po-myrnykh-naselenykh-punktakh,Conflict
152577.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,156,2024-06-24 00:00:00,2024-06-24 00:00:00,2024-06-24 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/12-poranenykh-zokrema-dvi-dytyny-politsiia-donechchyny-zadokumentuvala-naslidky-rosiiskykh-obstriliv,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-06-26T11:28:25.299417Z,"Ukraine: 156 displacements (evacuated), 24 June - 24 June. According to the National Police of Ukraine, 156 people have been evacuated in Donetsk Oblast on 24 June due to military operations.",https://www.npu.gov.ua/news/12-poranenykh-zokrema-dvi-dytyny-politsiia-donechchyny-zadokumentuvala-naslidky-rosiiskykh-obstriliv,Conflict
152582.0,Ukraine,UKR,50.288559,37.573071,"[50.288559, 37.573071]",Triangulation,Conflict,more than or equal to,5,2024-06-23 00:00:00,2024-06-23 00:00:00,2024-06-23 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/protiahom-doby-cherez-obstrily-rosiian-na-kharkivshchyni-zahynuv-cholovik-13-liudei-poraneni-slidchi-zadokumentuvaly-naslidky-voiennykh-zlochyniv,"Rublene, Velykyi Burluk Raion, Kharkiv Oblast, Ukraine","50.288559, 37.573071",County/City/town/Village/Woreda (ADM3),Origin,Unknown,2024-06-26T11:40:15.942894Z,"Ukraine: 5 displacements (destroyed housing), 23 June - 23 June. According to the National Police, households were destroyed in Rublene (Kharkiv Oblast) on June 23 due to military operations.",https://www.npu.gov.ua/news/protiahom-doby-cherez-obstrily-rosiian-na-kharkivshchyni-zahynuv-cholovik-13-liudei-poraneni-slidchi-zadokumentuvaly-naslidky-voiennykh-zlochyniv,Conflict
152581.0,Ukraine,UKR,50.006351,36.168079,"[50.006351, 36.168079]",Triangulation,Conflict,more than or equal to,5,2024-06-23 00:00:00,2024-06-23 00:00:00,2024-06-23 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/rosiiany-vdaryly-troma-aviabombamy-po-tsyvilnii-infrastrukturi-kharkova-ie-zahybli-ta-poraneni-politsiia-pratsiuie-na-mistsiakh-obstriliv,"Kholodnohirskiy Raion, Kharkiv, Kharkiv city rada, Kharkiv Oblast, Ukraine","50.006351, 36.168079",Point,Origin,Unknown,2024-06-26T11:37:55.771672Z,"Ukraine: 5 displacements (destroyed housing), 23 June - 23 June. According to the National Police of Ukraine, homes were destroyed in Kholodnohirskiy Raion (Kharkiv Oblast) on June 23 due to military operations.",https://www.npu.gov.ua/news/rosiiany-vdaryly-troma-aviabombamy-po-tsyvilnii-infrastrukturi-kharkova-ie-zahybli-ta-poraneni-politsiia-pratsiuie-na-mistsiakh-obstriliv,Conflict
152576.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,95,2024-06-23 00:00:00,2024-06-23 00:00:00,2024-06-23 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/dvi-liudyny-zahynulo-chetvero-zaznaly-poranen-na-donechchyni-vnaslidok-vorozhykh-atak,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-06-26T11:27:11.311585Z,"Ukraine: 95 displacements (evacuated), 23 June - 23 June. According to the National Police of Ukraine, 95 people have been evacuated in Donetsk Oblast on 23 June due to military operations.",https://www.npu.gov.ua/news/dvi-liudyny-zahynulo-chetvero-zaznaly-poranen-na-donechchyni-vnaslidok-vorozhykh-atak,Conflict
152575.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,260,2024-06-22 00:00:00,2024-06-22 00:00:00,2024-06-22 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,State Emergency Service of Ukraine (SESU),https://www.npu.gov.ua/news/za-dobu-rosiia-vbyla-piatokh-meshkantsiv-donechchyny-shche-semero-zaznaly-poranen,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-06-26T11:25:31.864551Z,"Ukraine: 260 displacements (evacuated), 22 June - 22 June. According to the National Police of Ukraine, 260 people have been evacuated in Donetsk Oblast on 22 June due to military operations.",https://www.npu.gov.ua/news/za-dobu-rosiia-vbyla-piatokh-meshkantsiv-donechchyny-shche-semero-zaznaly-poranen,Conflict
152068.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,81,2024-06-21 00:00:00,2024-06-21 00:00:00,2024-06-21 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/piatero-zahyblykh-i-11-poranenykh-zokrema-dytyna-naslidky-rosiiskykh-obstriliv-donechchyny-za-dobu,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-06-21T14:38:29.660073Z,"Ukraine: 81 displacements (evacuated), 21 June - 21 June. According to the National Police of Ukraine, 81 people have been evacuated in Donetsk Oblast on 21 June due to military operations.",https://www.npu.gov.ua/news/piatero-zahyblykh-i-11-poranenykh-zokrema-dytyna-naslidky-rosiiskykh-obstriliv-donechchyny-za-dobu,Conflict
152073.0,Ukraine,UKR,47.444809,36.224838,"[47.444809, 36.224838]",Recommended figure,Conflict,total,5,2024-06-21 00:00:00,2024-06-21 00:00:00,2024-06-21 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,State Emergency Service of Ukraine (SESU),https://t.me/dsns_telegram/29385,"Polohy Raion, Zaporizhia Oblast, Ukraine","47.444809, 36.224838",District/Zone/Department (ADM2),Origin,Unknown,2024-06-21T14:49:40.799372Z,"Ukraine: 5 displacements (destroyed housing), 21 June - 21 June. According to the State Emergency Service of Ukraine (SESU), 2 residential buildings were destroyed in Polohy Raion on June 21 due to military operations.",https://t.me/dsns_telegram/29385,Conflict
152069.0,Ukraine,UKR,46.678699,33.35677,"[46.678699, 33.35677]",Recommended figure,Conflict,total,7,2024-06-21 00:00:00,2024-06-21 00:00:00,2024-06-21 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/olexandrprokudin/3768,"Kherson Oblast, Ukraine","46.678699, 33.35677",State/Region/Province (ADM1),Origin,Unknown,2024-06-21T14:42:37.169094Z,"Ukraine: 7 displacements (returns), 21 June - 21 June. According to the regional government of Ukraine, 7 people have been evacuated from Kherson Oblast on June 21 due to military operations.",https://t.me/olexandrprokudin/3768,Conflict
